pays Name,pays Code,série Name,série Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Belize,BLZ,PIB par habitant ($ US courants),NY.GDP.PCAP.CD,3404.4530174898,3525.63858250311,3650.36652129535,3802.29580765559,3883.19238900634,4153.89473756475,4252.48725022991,4404.33083569354,4186.48996519998,4270.86434454699,4423.48979672175,4505.62130177515,4568.50295763852,4705.60268956266,4775.95564827821,4818.40390879479,4887.5772083381,4884.7341615523,4815.1637107951,..
Belize,BLZ,PIB ($ US constants de 2010),NY.GDP.MKTP.KD,1000300237.64853,1047613675.21368,1145398607.463,1200233962.89347,1223661004.79466,1282630544.09006,1289176335.20951,1334135584.74046,1337063964.97811,1377200000,1403670260.57953,1437547600.5837,1456266266.41651,1509206787.57557,1552213783.61476,1553534425.68272,1582588551.17782,1615489764.43611,1619911044.40275,..
Belize,BLZ,Population active avec un niveau d’études de base (% de la population active totale),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,63.2299995422363,56.6800003051758,56.6599998474121,56.3300018310547,57.5400009155273,57.7900009155273,..,..,..
Belize,BLZ,Population âgée de 0 à 14 ans (% du total),SP.POP.0014.TO.ZS,40.4162893089158,40.091775987316,39.7416720794284,39.3430113126754,38.9023960535589,38.2598368167948,37.605885795502,36.9444272430685,36.2790993310133,35.6126575369654,34.8782843836396,34.1878698224852,33.5105505980359,32.8161170005037,32.1026340068655,31.5236156351791,30.903560432074,30.2797653698662,29.704395764859,..
Belize,BLZ,Ratio femmes/hommes des inscriptions dans l’enseignement supérieur,SE.ENR.TERT.FM.ZS,1.38479995727539,1.40299999713898,1.36670994758606,1.33959996700287,1.36633002758026,1.39993000030518,1.38759005069733,1.37830996513367,1.39856994152069,1.37349998950958,1.39691996574402,1.39512002468109,1.39079999923706,1.39488005638123,1.3780699968338,1.38238000869751,1.38271999359131,1.39042997360229,1.40412998199463,..
Belize,BLZ,Ratio filles/garçons des inscriptions au primaire (%),SE.ENR.PRIM.FM.ZS,0.959230005741119,0.963129997253418,0.972899973392487,0.968940019607544,0.957090020179749,0.965870022773743,0.979200005531311,0.961269974708557,0.962679982185364,0.961030006408691,0.957120001316071,0.966480016708374,0.955999970436096,0.953360021114349,0.953980028629303,0.952040016651154,0.951569974422455,0.949199974536896,0.966790020465851,..
Belize,BLZ,Ratio filles/garçons des inscriptions au secondaire (%),SE.ENR.SECO.FM.ZS,1.05106997489929,..,1.04256999492645,1.06445002555847,1.03250002861023,1.0460000038147,1.05687999725342,1.0686000585556,1.06851994991302,1.07985997200012,1.06596004962921,1.03050994873047,1.04324996471405,1.04864001274109,1.02732002735138,1.01622998714447,1.05237996578217,1.04132997989655,1.01857995986938,..
Belize,BLZ,RNB ($ US courants),NY.GNP.MKTP.CD,801300500,857568850,894022150,934605850,987623750,1084867450,1112647200,1186172750,1226655200,1238700750,1363600000,1402700000,1460200000,1525000000,1628650000,1664300000,1711400000,1689600000,1721313600,..
Belize,BLZ,RNB (dollars US constants 2010),NY.GNP.MKTP.KD,913746245.471808,961141211.017821,1034957874.12249,1063534753.3836,1092714872.59165,1145796306.95395,1123796215.25887,1170820478.09726,1240986696.29944,1238700750,1304333718.5491,1318910479.09495,1339219200.43504,1377814867.68829,1455167983.90407,1445146514.84505,1464372801.95802,1454982671.9663,1478016613.92416,..
Belize,BLZ,"Taux d emploi, 15 ans et plus (%) (estimation nationale)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,57.7999992370605,57.4000015258789,58.2599983215332,58.6800003051758,59.75,59.810001373291,..,..,..
Belize,BLZ,"Taux d emploi, 15-24 ans (%) (estimation nationale)",SL.EMP.1524.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,39.8699989318848,38.2700004577637,39.2200012207031,38.5699996948242,38.8199996948242,39.7400016784668,..,..,..
Belize,BLZ,"Taux d’achèvement de l’école primaire, total (% du groupe d’âge pertinent)",SE.PRM.CMPT.ZS,100.818092346191,..,97.2439804077148,97.6511993408203,98.4410781860352,97.4540863037109,98.9946975708008,94.9059906005859,99.6844177246094,100.741897583008,103.951957702637,108.057716369629,101.698776245117,102.06120300293,104.231796264648,105.337623596191,102.609710693359,104.474479675293,102.84693145752,..
Belize,BLZ,"Taux d’achèvement du premier cycle des études secondaires, total (% du groupe d’âge pertinent)",SE.SEC.CMPT.LO.ZS,54.2887191772461,..,61.4040985107422,62.0388717651367,62.1574287414551,63.3674087524414,58.8898887634277,55.3266105651855,59.7042503356934,60.202808380127,62.6330184936523,64.2475967407227,65.1946029663086,64.0299911499023,67.9846420288086,70.3797836303711,66.8639831542969,67.1900482177734,69.5970687866211,..
Belize,BLZ,Taux d’activité des 15-24 ans (%) (estimation nationale),SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,53.1800003051758,46.0200004577637,47.939998626709,46.1300010681152,46.3699989318848,46.9300003051758,..,..,..
Belize,BLZ,Taux d’alphabétisation des jeunes (% des jeunes âgés de 15 à 24 ans),SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Taux d’alphabétisation, total des adultes (% des personnes âgées de 15 ans et plus)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Total de dette extérieure (% du RNB),DT.TDS.DECT.GN.ZS,12.1009918376439,21.9981791549448,17.1349042526519,35.2353151545114,23.1993378956308,12.7429370288509,58.4229771036138,12.4267685292888,10.2317756285548,10.2640823055932,9.62950846289234,11.027885627718,9.2755076016984,6.03879227540984,6.01189770668959,6.15129569188247,6.10276484749328,6.73331125710227,6.05324759532487,..
Belize,BLZ,"Total des inscriptions à l’école, primaire (% net)",SE.PRM.TENR,93.52843,..,93.85438,95.43717,95.02931,95.67751,95.26155,96.26669,97.14145,98.03297,97.67031,99.54131,98.82235,99.2171,99.28398,99.24787,99.35225,99.01278,..,..
Belize,BLZ,Total des réserves (% de la dette extérieure totale),FI.RES.TOTL.DT.ZS,15.5186431894338,13.4788233379595,7.97603665040269,4.99593770724987,6.9742088835349,10.7871576101921,10.0895181042337,13.0243875497992,16.5496119368874,16.7193515154338,18.601737160654,24.1503020984721,32.2542172065277,37.8492643084589,34.1569523416568,29.1975100010206,23.312755325267,21.8296259053632,20.1504827605265,..
Belize,BLZ,"Travail des enfants, travail familial non rémunéré (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Travail des enfants, travail indépendant (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Travail des enfants, travail salarié (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Valeur actuelle de la dette extérieure (% du RNB),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,77.9217235270255,..
Belize,BLZ,"Inscriptions à l’école, primaire (% brut)",SE.PRM.ENRR,112.404037475586,107.267021179199,111.151161193848,112.852401733398,113.270957946777,113.684928894043,113.116828918457,112.332023620605,113.029937744141,112.569747924805,111.401641845703,113.784469604492,111.957489013672,111.552742004395,112.888328552246,114.484161376953,113.230613708496,111.696876525879,110.490310668945,..
Belize,BLZ,"Inscriptions à l’école, enseignement supérieur (% brut)",SE.TER.ENRR,14.6657304763794,16.5070095062256,15.8384399414063,15.4024496078491,16.0211696624756,17.0198802947998,18.1818199157715,19.0991191864014,22.4100799560547,21.8678798675537,21.9051399230957,24.3207492828369,24.1682395935059,24.0041103363037,23.2536697387695,24.2141094207764,24.6566390991211,24.5408401489258,24.9911003112793,..
Belize,BLZ,"Inscriptions à l’école, préscolaire, (% brut)",SE.PRE.ENRR,25.2842292785645,..,24.8288993835449,24.4878005981445,28.3894195556641,31.0924892425537,32.0244216918945,37.4911117553711,39.166561126709,42.5411186218262,43.4549903869629,46.4824600219727,49.0358505249023,50.2545890808105,49.9168586730957,50.467041015625,48.8509101867676,47.4312591552734,47.672119140625,..
Belize,BLZ,"Inscriptions à l’école, secondaire (% brut)",SE.SEC.ENRR,70.5914688110352,..,76.9443130493164,78.2552490234375,76.4665832519531,76.6666717529297,75.3101425170898,74.7915115356445,74.3943328857422,75.3095779418945,75.9518280029297,78.3177337646484,80.0740280151367,79.7621917724609,80.6579513549805,87.006103515625,84.0400772094727,85.3724594116211,86.3856735229492,..
Bénin,BEN,Accession à l’enseignement secondaire (%),SE.SEC.PROG.ZS,..,78.07313,..,..,..,..,..,..,..,78.34911,..,88.69957,85.46746,87.56778,83.75624,..,..,..,..,..
Bénin,BEN,Adolescents non scolarisés (% des adolescents en âge de fréquenter le 1er cycle du secondaire),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,34.4087104797363,..,..,..,..,..,..,..
Bénin,BEN,Âge de début de l’école primaire (années),SE.PRM.AGES,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Bénin,BEN,Âge de début de l’école secondaire (années),SE.SEC.AGES,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Bénin,BEN,Capacité (+)/besoin (-) de financement (% du PIB),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,Chômage (% de la population active) (estimation nationale),SL.UEM.TOTL.NE.ZS,..,0.689999997615814,..,..,..,..,..,..,..,1.03999996185303,2.65000009536743,..,..,..,..,..,..,..,..,..
Bénin,BEN,Créances sur le gouvernement central (% du PIB),FS.AST.CGOV.GD.ZS,-4.10987463190836,-3.521274398377,-3.44126297017332,-3.39490385306177,-2.69554385360502,-4.50115756454773,-7.81158443532477,-4.76754008173494,-2.54702163070752,-3.41465368890941,-2.1392707633315,-2.84559872487185,-2.53718371667784,-1.88340868550202,-1.88108694578522,0.528090646474134,2.65516445774385,1.49143681354314,-2.3791572232728,..
Bénin,BEN,Croissance du PIB (% annuel),NY.GDP.MKTP.KD.ZG,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67155546944753,6.69725946087986,6.86568733525598,..
Bénin,BEN,Croissance du PIB par habitant (% annuel),NY.GDP.PCAP.KD.ZG,2.19576581934302,1.50662044887756,0.346536837980864,1.33790722171052,-1.24590171028129,0.975138262971214,3.00416766951643,1.97618739508731,-0.515164887448478,-0.711514734882627,0.117033147649153,1.91961042433707,4.24137827080384,3.4393995757779,-1.00411206391,0.525081923445825,2.80512383112202,3.818777310836,4.00320685655214,..
Bénin,BEN,Croissance du RNB (% annuel),NY.GNP.MKTP.KD.ZG,5.28588972294695,4.35709036050791,3.39891629213216,4.53801248839937,2.05091920846505,3.782718315482,5.82082438084998,5.38249436865156,2.09442354321132,1.89181008004384,3.38384644306049,4.34047714584965,7.23636722189609,6.45715026886697,1.41433267270909,3.27077372181922,5.43007133464315,6.79426999090353,6.87472470389856,..
Bénin,BEN,Croissance du RNB par habitant (% annuel),NY.GNP.PCAP.KD.ZG,2.14992706792208,1.22925028287548,0.303213462852582,1.44302796613967,-0.917973112850007,0.818716445611827,2.84330017216665,2.44857642269194,-0.733804155949073,-0.927619413971414,0.525512015958668,1.46185156301581,4.28507513961578,3.53614142164361,-1.35798491335852,0.458058792759601,2.5701901607362,3.91317068761272,4.01200215225283,..
Bénin,BEN,Dépenses (% du PIB),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,Dépenses publiques en éducation (% du PIB),SE.XPD.TOTL.GD.ZS,2.36509990692139,2.15949010848999,2.28315997123718,2.56690001487732,2.6566801071167,2.56340003013611,2.36331009864807,2.77728009223938,3.08927011489868,3.67997002601624,..,3.56202006340027,3.3275101184845,3.161789894104,3.17298007011414,2.89910006523132,3.53558993339539,2.93396997451782,..,..
Bénin,BEN,"Dépenses publiques en éducation, total (% des dépenses du gouvernement)",SE.XPD.TOTL.GB.ZS,15.3105802536011,14.1290798187256,16.6825294494629,19.2139492034912,18.7903900146484,19.7096099853516,14.9486904144287,19.0885791778564,18.1756191253662,26.1439609527588,..,25.0213108062744,22.3412208557129,22.227710723877,17.4795207977295,18.7914009094238,19.8796501159668,17.7091808319092,..,..
Bénin,BEN,"Dette du gouvernement central, total (% du PIB)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,Emploi d’enfants dans le secteur des services (% des enfants économiquement actifs de 7 à 14 ans travaillant dans ce secteur),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,Emploi d’enfants dans le secteur manufacturier (% des enfants économiquement actifs de 7 à 14 ans travaillant dans ce secteur),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,Emploi des enfants dans l’agriculture (% d’enfants économiquement actifs de 7 à 14 ans travaillant dans ce secteur),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,"Enfants actifs économiquement, qui étudient et travaillent (% de tous les enfants économiquement actifs de 7 à 14 ans)",SL.TLF.0714.SW.ZS,..,..,..,..,..,63.9,..,..,..,..,..,67.6,..,..,..,..,..,..,..,..
Bénin,BEN,"Enfants actifs économiquement, qui travaillent uniquement (% de tous les enfants de 7 à 14 ans)",SL.TLF.0714.WK.ZS,..,..,..,..,..,36.1,..,..,..,..,..,32.4,..,..,..,..,..,..,..,..
Bénin,BEN,"Enfants actifs économiquement, total (% des enfants âgés de 7 à 14 ans)",SL.TLF.0714.ZS,..,..,..,..,..,74.4,..,..,..,..,..,24.1,..,..,..,..,..,..,..,..
Bénin,BEN,Enfants n’allant pas à l’école primaire,SE.PRM.UNER,..,..,190242,156091,212337,176619,..,139539,83737,75552,77060,67812,..,59910,..,..,52739,50858,120970,..
Bénin,BEN,Enfants non scolarisés (% des enfants d’âge primaire),SE.PRM.UNER.ZS,..,..,15.3952102661133,12.2685098648071,16.2439594268799,13.1855096817017,..,9.86429977416992,5.76789999008179,5.07721996307373,5.05904006958008,4.34114980697632,..,3.63942003250122,..,..,2.96648001670837,2.78896999359131,6.47359991073608,..
Bénin,BEN,Épargne brute (% du PIB),NY.GNS.ICTR.ZS,13.2828101812978,13.631081215314,11.3691858558021,13.2595820783173,12.1919257988501,12.4681375614016,14.0495425703938,12.6519054179441,11.4615331029404,11.3872625454178,12.1256489307622,13.5331676032756,16.2831558507375,18.6021787812955,13.8620300559174,17.4022893872603,17.3991544745476,19.7171458499209,..,..
Bénin,BEN,Épargne brute (% du RNB),NY.GNS.ICTR.GN.ZS,13.3358778897697,13.7235867622186,11.4509142650645,13.3394586849204,12.2249943664062,12.5219696274117,14.133494468132,12.6665993033713,11.5006553169955,11.4515563329794,12.1432752377517,13.6147172149259,16.3734300980267,18.6883219017468,13.975568862371,17.5548916435863,17.5934020007255,19.9198515511899,..,..
Bénin,BEN,Épargne intérieure brute (% du PIB),NY.GDS.TOTL.ZS,9.23271627885844,10.5185058688766,10.8361560382731,12.3427216840028,9.95739440709405,9.21462072765865,11.3487841350676,10.2465037374036,10.0190193366306,10.3213311455577,10.9448410079114,12.333042780336,14.802808571661,16.8509961348204,13.4164555860299,16.4986874092642,16.8950148343416,19.1397797731816,21.2095226513469,..
Bénin,BEN,"Espérance de vie à la naissance, total (années)",SP.DYN.LE00.IN,55.668,56.025,56.436,56.887,57.355,57.817,58.255,58.654,59.009,59.318,59.59,59.842,60.092,60.345,60.608,60.885,61.174,61.47,..,..
Bénin,BEN,Indice GINI,SI.POV.GINI,..,..,38.6,..,..,..,..,..,..,..,43.4,..,..,..,47.8,..,..,..,..,..
Bénin,BEN,"Inflation, déflateur du PIB (% annuel)",NY.GDP.DEFL.KD.ZG,1.97028558167254,3.55421325456054,3.06170412441227,0.769711003809874,4.29366413526147,2.09431707279076,0.390153238195737,6.43415220578032,2.53969206095486,0.880885670477909,3.73308304042652,7.69890807691425,1.39729839455185,-0.247782653882282,0.851504261180196,0.683591111274652,-0.367891613451278,0.589827210491478,-0.317730866205267,..
Bénin,BEN,Masse monétaire (% du PIB),FM.LBL.BMNY.GD.ZS,17.9977975020232,14.6410436093978,16.7880036917867,14.0338387215602,15.4599715800366,18.5348372060989,20.7109819579844,23.2666022946797,23.9524195587132,25.5234386493141,26.1382333435945,24.8831507282871,26.8619707362547,29.9654302622445,30.9847606493043,29.8320946092057,28.6309908501946,27.9566880730305,27.82163275903,..
Bénin,BEN,Part des revenus détenus par les 20% moins élevés,SI.DST.FRST.20,..,..,7,..,..,..,..,..,..,..,6.1,..,..,..,3.2,..,..,..,..,..
Bénin,BEN,Part des revenus détenus par les 20% plus élevés,SI.DST.05TH.20,..,..,46.2,..,..,..,..,..,..,..,50.7,..,..,..,52.1,..,..,..,..,..
Bénin,BEN,PIB ($ US courants),NY.GDP.MKTP.CD,3663017699.61605,4174634520.35486,5337266687.57742,6179176459.36434,6565043459.50021,7027863025.13664,8158257571.77422,9748276762.24466,9699586794.44956,9535344283.47295,10693321953.6355,11141358945.1349,12517845732.2095,13284528654.0574,11388160958.249,11821066152.5979,12701656930.6889,14250985958.6727,14390709094.9386,..
Bénin,BEN,PIB par habitant ($ US constants de 2010),NY.GDP.PCAP.KD,970.590243312842,985.213354393403,988.627481599083,1001.85440007121,989.372278966197,999.020026621627,1029.03226327339,1049.36786915158,1043.96189434954,1036.53395164469,1037.74703995475,1057.66774031197,1102.52743002686,1140.44775377804,1128.99638029977,1134.92453620908,1166.76057483953,1211.31656294328,1259.80807064558,..
Bénin,BEN,PIB par habitant ($ US courants),NY.GDP.PCAP.CD,517.614229562716,572.22879536799,709.690533155786,797.312680014661,822.457830930625,855.294039238491,964.926944015568,1120.88827324575,1084.39390022006,1036.53395164469,1130.27313181143,1145.14081099947,1251.21051783537,1291.40980818577,1076.79771601166,1087.28783152256,1136.59284704681,1240.82946441954,1219.43267185875,..
Bénin,BEN,PIB ($ US constants de 2010),NY.GDP.MKTP.KD,6868608004.33002,7187519594.36151,7435027349.87739,7764375607.9695,7897392139.47095,8208844659.68716,8700254776.298,9126269457.94962,9337934308.08352,9535344283.47295,9817948328.01509,10290311747.0947,11030332696.1176,11731605852.3696,11940211526.2241,12338975597.609,13038787442.989,13912028868.5986,14867185272.7071,..
Bénin,BEN,Population active avec un niveau d’études de base (% de la population active totale),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..,78.0100021362305,..,..,..,..,..,..,..,..,..
Bénin,BEN,Population âgée de 0 à 14 ans (% du total),SP.POP.0014.TO.ZS,45.0684941766208,44.9554746460575,44.8081025934921,44.6337834148215,44.4385243462819,44.3714336445984,44.2777250726304,44.1583751306928,44.0137788734971,43.8460097710044,43.7447830956921,43.6034888201546,43.4322602493195,43.2417853327998,43.0370901834653,42.8661699256158,42.6685773263257,42.4476823945995,42.2055187667711,..
Bénin,BEN,Ratio femmes/hommes des inscriptions dans l’enseignement supérieur,SE.ENR.TERT.FM.ZS,0.246500000357628,..,..,..,..,0.323680013418198,0.341349989175797,0.372189998626709,0.390769988298416,0.353899985551834,0.272320002317429,0.345090001821518,0.380120009183884,0.365119993686676,0.401930004358292,0.42069000005722,0.439359992742538,0.467420011758804,..,..
Bénin,BEN,Ratio filles/garçons des inscriptions au primaire (%),SE.ENR.PRIM.FM.ZS,0.697329998016357,0.718450009822845,0.736899971961975,0.766409993171692,0.791209995746613,0.819700002670288,..,0.858399987220764,0.876020014286041,0.89164000749588,0.894900023937225,0.907239973545074,0.915210008621216,0.92426997423172,0.930239975452423,0.936269998550415,0.935029983520508,0.937330007553101,0.929679989814758,..
Bénin,BEN,Ratio filles/garçons des inscriptions au secondaire (%),SE.ENR.SECO.FM.ZS,0.4723100066185,0.472689986228943,0.467150002717972,0.471179991960526,..,..,..,..,..,..,0.623480021953583,..,0.670080006122589,0.689710021018982,0.714070022106171,0.75559002161026,..,..,..,..
Bénin,BEN,RNB ($ US courants),NY.GNP.MKTP.CD,3648441384.72945,4146494876.0969,5299173107.79089,6142175584.07889,6547285039.60714,6997650175.4384,8109798133.31531,9736968276.16824,9666591343.28971,9481808905.23597,10677800294.7913,11074624287.2725,12448829094.0102,13223294116.3604,11295642491.5136,11718307251.9058,12561418821.1382,14105967001.3224,14247234408.6248,..
Bénin,BEN,RNB (dollars US constants 2010),NY.GNP.MKTP.KD,6841575671.30873,7139669305.39018,7382340688.61544,7717352231.001,7875628890.29151,8173541746.78396,8649309257.55971,9114857841.27512,9305761569.83303,9481808905.23597,9802658758.61359,10228140921.7168,10968286758.7853,11676525516.7203,11841670432.1405,12228984676.8594,12893027268.3154,13769014350.9256,14715596181.992,..
Bénin,BEN,"Taux d emploi, 15 ans et plus (%) (estimation nationale)",SL.EMP.TOTL.SP.NE.ZS,..,..,74.5500030517578,..,..,..,..,..,..,74.5199966430664,69.9800033569336,..,..,..,..,..,..,..,..,..
Bénin,BEN,"Taux d emploi, 15-24 ans (%) (estimation nationale)",SL.EMP.1524.SP.NE.ZS,..,..,..,..,..,..,..,..,..,39.6100006103516,40.6199989318848,..,..,..,..,..,..,..,..,..
Bénin,BEN,"Taux d’achèvement de l’école primaire, total (% du groupe d’âge pertinent)",SE.PRM.CMPT.ZS,41.677318572998,43.788990020752,48.11962890625,51.8713188171387,..,..,..,63.6705017089844,..,66.7116088867188,71.6880187988281,73.0410766601563,78.605598449707,79.4543991088867,81.1403274536133,80.7455596923828,..,..,64.4395980834961,..
Bénin,BEN,"Taux d’achèvement du premier cycle des études secondaires, total (% du groupe d’âge pertinent)",SE.SEC.CMPT.LO.ZS,16.5073394775391,18.0442199707031,..,..,..,25.4964809417725,..,..,..,..,37.3950805664063,..,46.5649299621582,43.1773300170898,45.1002311706543,45.8471984863281,..,..,..,..
Bénin,BEN,Taux d’activité des 15-24 ans (%) (estimation nationale),SL.TLF.ACTI.1524.NE.ZS,45.3400001525879,58.1199989318848,53.9099998474121,..,..,..,..,..,..,40.5800018310547,43.0400009155273,..,..,..,..,..,..,..,..,..
Bénin,BEN,Taux d’alphabétisation des jeunes (% des jeunes âgés de 15 à 24 ans),SE.ADT.1524.LT.ZS,..,45.3096199035645,..,..,..,42.3627014160156,..,..,..,..,..,52.4924697875977,..,..,..,..,..,60.9480781555176,..,..
Bénin,BEN,"Taux d’alphabétisation, total des adultes (% des personnes âgées de 15 ans et plus)",SE.ADT.LITR.ZS,..,34.6578483581543,..,..,..,28.7021102905273,..,..,..,..,..,32.9488182067871,..,..,..,..,..,42.3624000549316,..,..
Bénin,BEN,Total de dette extérieure (% du RNB),DT.TDS.DECT.GN.ZS,1.28793849057505,1.34661071503746,0.727767136787821,0.668764405017576,0.739866896079213,0.600540190584295,0.453432189007735,0.309501814581852,0.493234221937989,0.462213810023092,0.470247481819768,0.53094931507136,0.677517162964202,0.604114289503433,0.692155474633152,0.841773302060819,0.828444838769977,1.64061719893649,3.60785310367907,..
Bénin,BEN,"Total des inscriptions à l’école, primaire (% net)",SE.PRM.TENR,..,..,84.60479,87.73149,83.75604,86.81449,..,90.1357,94.2321,94.92278,94.8091,95.50633,..,96.36058,..,..,97.03352,97.21103,..,..
Bénin,BEN,Total des réserves (% de la dette extérieure totale),FI.RES.TOTL.DT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,"Travail des enfants, travail familial non rémunéré (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,80.48,..,..,..,..,..,..,..,..
Bénin,BEN,"Travail des enfants, travail indépendant (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bénin,BEN,"Travail des enfants, travail salarié (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,4.79,..,..,..,..,..,..,..,..
Bénin,BEN,Valeur actuelle de la dette extérieure (% du RNB),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,20.7965595906089,..
Bénin,BEN,"Inscriptions à l’école, primaire (% brut)",SE.PRM.ENRR,90.7364120483398,96.1632232666016,99.7970428466797,103.722259521484,100.838829040527,101.293403625488,..,113.18830871582,118.433967590332,120.152008056641,122.726043701172,127.215148925781,128.736099243164,129.595672607422,132.466842651367,130.902282714844,126.646110534668,121.958251953125,116.708587646484,..
Bénin,BEN,"Inscriptions à l’école, enseignement supérieur (% brut)",SE.TER.ENRR,4.49685001373291,5.3218297958374,5.90654993057251,5.98285007476807,5.9141697883606,6.81086015701294,8.1371898651123,8.04726028442383,10.2319898605347,13.7751197814941,12.8558902740479,13.9552001953125,15.9648399353027,15.953519821167,13.5534296035767,12.9493999481201,12.2741403579712,12.5169897079468,..,..
Bénin,BEN,"Inscriptions à l’école, préscolaire, (% brut)",SE.PRE.ENRR,5.6185097694397,5.10867023468018,4.64478015899658,4.56140995025635,5.59762001037598,6.1760401725769,..,12.7724599838257,13.5647201538086,17.4214305877686,19.1530208587646,19.0046901702881,19.7409801483154,20.779899597168,23.9258499145508,24.7933197021484,..,25.4503402709961,24.4313907623291,..
Bénin,BEN,"Inscriptions à l’école, secondaire (% brut)",SE.SEC.ENRR,23.6702404022217,25.6665191650391,27.031120300293,28.888599395752,..,..,..,..,..,..,49.1275901794434,..,55.9656181335449,56.2365417480469,58.8467597961426,59.0425186157227,..,..,..,..
Bermudes,BMU,Accession à l’enseignement secondaire (%),SE.SEC.PROG.ZS,93.51778,96.8347,91.25311,98.17471,95.26938,..,..,..,..,86.31841,92.83849,..,..,50.7764,..,..,..,..,..,..
Bermudes,BMU,Adolescents non scolarisés (% des adolescents en âge de fréquenter le 1er cycle du secondaire),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,17.1815490722656,..,..,..,..,..,..,..,..,..
Bermudes,BMU,Âge de début de l’école primaire (années),SE.PRM.AGES,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Bermudes,BMU,Âge de début de l’école secondaire (années),SE.SEC.AGES,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Bermudes,BMU,Capacité (+)/besoin (-) de financement (% du PIB),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermudes,BMU,Chômage (% de la population active) (estimation nationale),SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,4.48000001907349,6.48999977111816,..,8.4399995803833,6.65999984741211,8.9399995803833,..,..,..,..,..,..
